t,x,y,yaw,hx,hy,v,w,actual_v,actual_w,distance,bearing,error,stale,close,state,estimate_distance,estimate_speed,rejected_measurements
0.032,-9.895465867617852e-20,-9.05499575168298e-06,1.4335101498603523e-18,1.5,0.0,2.590493459373827e-12,1.1888460432805557e-06,-3.3507354409815345e-18,4.479350741066638e-17,1.500000000027331,6.036663834380559e-06,2.7331026331012254e-11,0,0,FOLLOWING,1.500000000027331,0.0,0
0.064,-1.4095788384227572e-11,-7.5634113680569655e-06,1.70739567643243e-08,1.5134399550423492,0.014335808181267047,0.0022925387453660577,0.00191565785488376,-4.3142170969678905e-10,5.335611290864198e-07,1.5135079219713052,0.009477030316157617,0.013507921971305237,0,0,FOLLOWING,1.5040381570941566,0.015352065190371156,0
0.096,7.018883814922992e-05,-6.0604184453029374e-06,5.8911626904055454e-05,1.5268796403398757,0.02867046546861567,0.008067566821476862,0.006702794593905018,0.0021952021595336387,0.0018404505203998738,1.5270787289239394,0.018720874261758426,0.027078728923939366,0,0,FOLLOWING,1.511097903435313,0.04106597430358752,0
0.128,0.0003206746732199146,-4.832381920360516e-06,0.0002589761992213942,1.540318786153171,0.043002821060522445,0.0177868903800777,0.014671618343018649,0.007832029859550692,0.006252002729455651,1.5405985335629921,0.02766084881925968,0.040598533562992145,0,0,FOLLOWING,1.5203466099422625,0.0733887263487734,0
0.16,0.0008777747469702914,-3.7148210679760774e-06,0.0006889103036425225,1.5537571227536544,0.057331724340246484,0.03144051912556445,0.02571046459534284,0.017416231935133166,0.013435411700048028,1.5539374575733365,0.036216343555528406,0.053937457573336456,0,0,FOLLOWING,1.5311018767550928,0.1095271997065176,0
0.192,0.0018681966696218306,-2.2391581189784984e-06,0.0014370522236527787,1.5671943804289856,0.07165602496820221,0.04872420641534273,0.03945446027252496,0.030959582330314945,0.023379393478381354,1.566965528778553,0.0443094959160709,0.06696552877855311,0,0,FOLLOWING,1.5428067177992677,0.14743001659223307,0
0.224,0.0034092251425050456,6.61857459806299e-07,0.0025812611899491784,1.5806302894884796,0.08597457297430981,0.06916329120636504,0.05540510997407609,0.048167458640433605,0.035756481785732055,1.5795625341243622,0.05187458699662972,0.0795625341243622,0,0,FOLLOWING,1.5550100635086477,0.1856163046692155,0
0.256,0.0056030084057974985,7.007111988968271e-06,0.004185068375385078,1.594064580268518,0.10028621885031608,0.09219895095793122,0.07301250401058791,0.06856690891653706,0.05011892883602607,1.5916237261336128,0.05886103525574105,0.0916237261336128,0,0,FOLLOWING,1.5673508492008563,0.22304156762934751,0
0.28800000000000003,0.008522364971771204,2.00986054950426e-05,0.006355377249670541,1.6074969831379622,0.11458981364207813,0.11724896555153012,0.09171612370059704,0.0912414081350034,0.06782212551698918,1.6030739375160712,0.0651743695184266,0.10307393751607119,0,0,FOLLOWING,1.579555868075081,0.25899288528965436,0
0.32,0.012200909832938941,4.500874202763511e-05,0.009286509454936786,1.6209272285035645,0.1288842090418027,0.14284896555153012,0.11095627745711958,0.11496637827834272,0.09159790588037195,1.6138772902291636,0.07063062381151487,0.1138772902291636,0,0,FOLLOWING,1.5914370082115228,0.29300726435032676,0
