t,x,y,yaw,hx,hy,v,w,actual_v,actual_w,distance,bearing,error,stale,close,state,estimate_distance,estimate_speed,rejected_measurements
0.032,-9.895465867617852e-20,-9.05499575168298e-06,1.4335101498603523e-18,1.5,0.0,0.0,0.0,-3.3507354409815345e-18,4.479350741066638e-17,1.500000000027331,6.036663834380559e-06,2.7331026331012254e-11,1,0,LOST — STOP,,0.0,0
0.064,-1.7226834245389714e-19,-7.563411368053963e-06,3.2808221720291764e-19,1.5134399550423492,0.014335808181267047,0.0,0.0,-2.2910295247223737e-18,-3.454340460026005e-17,1.51350792195721,0.009477047390202642,0.013507921957210067,1,0,LOST — STOP,,0.0,0
0.096,1.2308400006443664e-18,-6.063949966937634e-06,-1.489085077602139e-18,1.5268796403398757,0.02867046546861567,0.0,0.0,4.3073075975264334e-17,-5.678342231029597e-17,1.527148905452223,0.018778925119309772,0.027148905452222927,1,0,LOST — STOP,,0.0,0
0.128,1.0735785918242548e-18,-4.8546819719621805e-06,-9.473348331601941e-19,1.540318786153171,0.043002821060522445,0.0,0.0,-5.172457597434408e-18,1.69341329577311e-17,1.5409190839071174,0.027914029953477304,0.040919083907117404,1,0,LOST — STOP,,0.0,0
0.16,1.5546703236644465e-18,-3.887547762594087e-06,-2.900664086877365e-18,1.5537571227536544,0.057331724340246484,0.0,-0.02288753318418898,1.477603682044836e-17,-6.10371996763158e-17,1.5548146413313346,0.036884534644870924,0.054814641331334624,0,0,FOLLOWING,1.5075438132929346,0.0,0
0.192,-1.873137226629083e-09,-3.1099242433753546e-06,-0.0006654884361905391,1.5671943804289856,0.07165602496820221,0.025600000000000005,0.016719059295490214,-7.32283523815281e-08,-0.020796514398434635,1.5688318149288234,0.04635813406524785,0.0688318149288234,0,0,FOLLOWING,1.551933280983807,0.03994110357642718,0
0.224,0.0007838897231878342,-3.0097419577328468e-06,-0.00017856772647445365,1.5806302894884796,0.08597457297430981,3.3306690738754695e-18,0.0557154766535349,0.024516664063510295,0.015216252589286855,1.582184183836094,0.05454641853363336,0.08218418383609394,0,0,FOLLOWING,1.4950087430625563,0.054330456365467954,0
0.256,0.0008227063220382786,-2.510120646029142e-06,0.001432156972148549,1.594064580268518,0.10028621885031608,0.02560000000000001,0.12234725112464129,0.0011909066152697861,0.05033514476897483,1.5963951572386774,0.061431234075657024,0.09639515723867742,0,0,FOLLOWING,1.6191590866149257,0.1448881201075225,0
0.28800000000000003,0.0016089620518621155,-9.44352748212646e-07,0.004961799416250681,1.6074969831379622,0.11458981364207813,1.0547118733938987e-17,0.026347251124641285,0.0245891218451313,0.11030143040374496,1.609971235173368,0.06627408916398107,0.10997123517336793,0,0,FOLLOWING,1.512590527182915,0.1007847893068222,0
0.32,0.001660757347500745,-1.998639639756798e-07,0.0058033539291741645,1.6209272285035645,0.1288842090418027,0.013560818033832883,0.09858542833395614,0.0015974460159849319,0.026298575464431415,1.6243876062901983,0.07362351572233676,0.1243876062901983,0,0,FOLLOWING,1.5314353471765823,0.12250563526215293,0
