t,x,y,yaw,hx,hy,v,w,actual_v,actual_w,distance,bearing,error,stale,close,state,estimate_distance,estimate_speed,rejected_measurements
0.032,-1.1117249775614982e-19,-9.054995751677783e-06,9.717913460352276e-19,1.5,0.0,0.0,2.5594823962338975e-06,-3.474412961142314e-18,3.0368479600451785e-17,1.500000000027331,6.036663834377556e-06,2.7331026331012254e-11,0,0,FOLLOWING,1.500000000027331,0.0,0
0.064,-3.04071622897065e-11,-7.5634113680572925e-06,3.6758747715771296e-08,1.5143999447040637,3.45599336448732e-05,0.0030812663100404027,1.7766951301114352e-05,-9.30699763904979e-10,1.1487108235742992e-06,1.5143999453203056,2.7778446309923627e-05,0.01439994532030564,0,0,FOLLOWING,1.5043199835484968,0.011249989200003106,0
0.096,9.434969230635779e-05,-6.060408578455531e-06,4.1732800049232317e-07,1.5287995576340385,0.00013823893832010103,0.01085722866519793,6.755962542864814e-05,0.0029508447806056094,1.1887065836243226e-05,1.5287052147521696,9.39758523984091e-05,0.028705214752169583,0,0,FOLLOWING,1.511821506032931,0.030093639958731083,0
0.128,0.0004315531458086031,-4.847038587708459e-06,2.355742024280223e-06,1.5431985070234793,0.0003110346252658269,0.023950793468831173,0.00017774891175638253,0.01054345139747826,6.055503050909351e-05,1.5427669862160691,0.00020239433940920452,0.042766986216069114,0,0,FOLLOWING,1.5215431948990132,0.05378161027011842,0
0.16,0.0011818708582493136,-3.8744159838816865e-06,7.718822540004834e-06,1.5575964611212292,0.0005529430132776847,0.04233078147359647,0.00037407217774072034,0.023456639064833314,0.00016755691017075985,1.5564146898655027,0.0003500376576352754,0.05641468986550269,0,0,FOLLOWING,1.5326840961451933,0.08026819135363976,0
0.192,0.002515583498656601,-3.087269851309678e-06,1.917552887894146e-05,1.571993088199063,0.0008639585287963936,0.06554919585350139,0.0006791445507874361,0.04169045289711793,0.0003579647268128366,1.5694777441967855,0.0005332667379555424,0.06947774419678554,0,0,FOLLOWING,1.5445865211889944,0.10805136975500228,0
0.224,0.004589080489357202,-2.4250471150682323e-06,4.010281651427366e-05,1.5863880565593291,0.0012440740060383204,0.09114919585350138,0.001110407969444813,0.06481053705877031,0.0006539067449275492,1.5817994672068585,0.000747923231037767,0.08179946720685849,0,0,FOLLOWING,1.556719153616133,0.13604727797914035,0
0.256,0.0074826279714110926,-1.8079239561629134e-06,7.44278027985944e-05,1.6007810345425937,0.0016932806871600148,0.1167491958535014,0.0016793117224313352,0.09043660975656113,0.0010725779708927945,1.5932993082618434,0.0009894582618547357,0.0932993082618434,0,0,FOLLOWING,1.568714906001637,0.16349185576639663,0
0.28800000000000003,0.01119963504565606,-1.1228078848540992e-06,0.00012644276992738635,1.6151716905352809,0.0022115682224593813,0.1423491958535014,0.002391399220375481,0.11616726121634496,0.0016253906244496428,1.603973581700524,0.0012530635744378799,0.10397358170052406,0,0,FOLLOWING,1.5803523883756525,0.18986401723369276,0
0.32,0.0157395868938291,-2.0642709062420508e-07,0.00020062244438855215,1.6295596929773128,0.002798924670614489,0.1679491958535014,0.003246622166323358,0.14188212183545726,0.002318043892421473,1.6138225335935203,0.0015338511070225637,0.11382253359352035,0,0,FOLLOWING,1.5914677683928202,0.21482579290062706,0
