t,x,y,yaw,hx,hy,v,w,actual_v,actual_w,distance,bearing,error,stale,close,state,estimate_distance,estimate_speed,rejected_measurements
0.032,-1.1117249775614982e-19,-9.054995751677783e-06,9.717913460352276e-19,1.5,0.0,0.0,2.5594823962338975e-06,-3.474412961142314e-18,3.0368479600451785e-17,1.500000000027331,6.036663834377556e-06,2.7331026331012254e-11,0,0,FOLLOWING,1.500000000027331,0.0,0
0.064,-3.04071622897065e-11,-7.5634113680572925e-06,3.6758747715771296e-08,1.5144,0.0,0.0030812950062061007,1.1586452047515321e-05,-9.30699763904979e-10,1.1487108235742992e-06,1.5144000000492943,4.9575699420904515e-06,0.014400000049294315,0,0,FOLLOWING,1.5043200000494208,0.011249999999999975,0
0.096,9.43505700346375e-05,-6.060408570837122e-06,2.2676794000753624e-07,1.5288,0.0,0.010857436780441484,3.3547890008749854e-05,0.002950872224009639,5.932063895064966e-06,1.5287056494419784,3.737637223972345e-06,0.028705649441978398,0,0,FOLLOWING,1.5118216494421124,0.030093750000000086,0
0.128,0.0004315604363548773,-4.8471024554317105e-06,1.1154660772108327e-06,1.5432,0.0,0.023951575843139318,7.470167843219115e-05,0.010543651893120674,2.775140878180929e-05,1.5427684395712593,2.0263550354810442e-06,0.04276843957125931,0,0,FOLLOWING,1.5215437395713656,0.053782031250000126,0
0.16,0.001181902418665733,-3.8754216999482485e-06,3.294840034717689e-06,1.5576,0.0,0.042332905853089055,0.00014069252769292423,0.02345739780513627,6.806607975786384e-05,1.5564180975861592,-8.048781755214841e-07,0.05641809758615923,0,0,FOLLOWING,1.532685525086234,0.0802692773437504,0
0.192,0.0025156813107647625,-3.0943085554428423e-06,7.533775388710657e-06,1.572,0.0,0.06555392203002779,0.00023575905659894362,0.04169252397551448,0.00013240938245287384,1.5694843186922856,-5.562230647172197e-06,0.06948431869228555,0,0,FOLLOWING,1.5445895497548348,0.10805361767578169,0
0.224,0.004589326313473606,-2.4569319187527405e-06,1.4734878419981034e-05,1.5864,0.0,0.0911539220300278,0.000361983142805321,0.06481516379765734,0.00022496346654591145,1.5818106736884348,-1.3181638225296608e-05,0.08181067368843475,0,0,FOLLOWING,1.556724736468153,0.13605131546630922,0
0.256,0.0074830258158461735,-1.91575595399737e-06,2.58683313330979e-05,1.6008,0.0,0.1167539220300278,0.0005191055287217713,0.09044135917430922,0.0003478424994091179,1.5933169741853055,-2.46659616947669e-05,0.09331697418530549,0,0,FOLLOWING,1.5687243675975502,0.16349842103302056,0
0.28800000000000003,0.011200185057979078,-1.4182026684022792e-06,4.189885012694378e-05,1.6152,0.0,0.1423539220300278,0.0007048013073684226,0.1161720147160717,0.0005008764236107305,1.603999814942648,-4.1014683772814144e-05,0.10399981494264798,0,0,FOLLOWING,1.5803673549623556,0.18987393440389294,0
0.32,0.015740288890103826,-9.019052464171684e-07,6.372139181583079e-05,1.6296,0.0,0.16795392203002785,0.0009148726753077775,0.1418868687885678,0.000681883024833686,1.613859711110148,-6.316254197268253e-05,0.11385971111014803,0,0,FOLLOWING,1.5914901652545876,0.21483994540340628,0
