t,x,y,yaw,hx,hy,v,w,actual_v,actual_w,distance,bearing,error,stale,close,state,estimate_distance,estimate_speed,rejected_measurements
0.032,-1.1117249775614982e-19,-9.054995751677783e-06,9.717913460352276e-19,1.5,0.0,2.590493459373827e-12,1.1888460432805557e-06,-3.474412961142314e-18,3.0368479600451785e-17,1.500000000027331,6.036663834377556e-06,2.7331026331012254e-11,0,0,FOLLOWING,1.500000000027331,0.0,0
0.064,-1.409578936266974e-11,-7.563411368054952e-06,1.707395676378967e-08,1.5143999447040637,3.45599336448732e-05,0.002449500750988116,6.574157963185674e-06,-4.314217396333248e-10,5.335611290841395e-07,1.5143999453039942,2.7798131101173656e-05,0.014399945303994244,0,0,FOLLOWING,1.5043199835321854,0.011249989200003106,0
0.096,7.499672022444338e-05,-6.0639495232523276e-06,1.12200444090405e-07,1.5287995576340385,0.00013823893832010103,0.008588603649207842,2.773779327932793e-05,0.0023455689267843634,2.9681523898838325e-06,1.5287245677244992,9.428210125307162e-05,0.02872456772449916,0,0,FOLLOWING,1.5118408590051295,0.03009363995873074,0
0.128,0.00034175163303260794,-4.850301147986294e-06,8.110799855075564e-07,1.5431985070234793,0.0003110346252658269,0.01885039275732858,7.922194015611932e-05,0.00834070381074143,2.182382358565503e-05,1.5428567877276305,0.00020392919865433093,0.04285678772763046,0,0,FOLLOWING,1.5216329964117232,0.0537816102701179,0
0.16,0.0009323472101160454,-3.8786316305072366e-06,3.1204709530684284e-06,1.5575964611212292,0.0005529430132776847,0.033149726209720086,0.00017584779073947447,0.018463322791914937,7.213744880040834e-05,1.5566642134991782,0.00035458137120003634,0.05666421349917816,0,0,FOLLOWING,1.5329336197902348,0.08026819135363943,0
0.192,0.0019769350779923183,-3.098434742692764e-06,8.436690678801383e-06,1.571993088199063,0.0008639585287963936,0.05108797432299739,0.0003311107227291653,0.03265263099171063,0.00016608690441956888,1.5700163925414483,0.0005438231530605584,0.07001639254144831,0,0,FOLLOWING,1.5451251695889,0.10805136975500265,0
0.224,0.0035932270302494757,-2.4629447223431063e-06,1.857814123201445e-05,1.5863880565593291,0.0012440740060383204,0.07209588086524889,0.0005562883668025364,0.05051970279841317,0.00031686495731148457,1.5827953203868017,0.0007689760444317748,0.08279532038680171,0,0,FOLLOWING,1.55771500698587,0.13604727797914107,0
0.256,0.005880745468273171,-1.9218148020488624e-06,3.5717844549933484e-05,1.6007810345425937,0.0016932806871600148,0.09553116333760986,0.0008600542921701267,0.071496105345029,0.0005355544492426114,1.5949011899803929,0.0010271710866261812,0.09490118998039287,0,0,FOLLOWING,1.570316788221844,0.1634918557663977,0
0.28800000000000003,0.008918326158771764,-1.4114271719502432e-06,6.230358610704663e-05,1.6151716905352809,0.0022115682224593813,0.12074326442706834,0.001248425619886362,0.09493545906406432,0.0008307415668182361,1.6062548888173958,0.0013154231776373745,0.10625488881739575,0,0,FOLLOWING,1.5826336965647867,0.18986401723369398,0
0.32,0.01276377709623979,-8.438823252555985e-07,0.0001009760119373945,1.6295596929773128,0.002798924670614489,0.14634326442706835,0.0017249175353289345,0.12018076761348923,0.0012084524309786348,1.6167983400268777,0.0016306994128229045,0.11679834002687772,0,0,FOLLOWING,1.5944435767797942,0.21482579290062845,0
